cluster_id,topic_name,topic_description,keywords,cluster_size_chunks,cluster_weight_total,classifier_model,final_prompt_sha256,final_prompt_path
210,Public hearing on rezoning areas from A to B district,"Excerpts describe amendments to zoning text and district reclassifications (A to B) with proposed changes to land use along Bland Street and Cumberland Heights, including a public hearing.","['zoning', 'rezoning', 'amendment', 'A district', 'B district', 'Cumberland Heights', 'public hearing']",46,6.365090465090467,openai:gpt-5-nano,5b1c30298cfe7d2ea9a8c424edb180161b0e72cfdc4a756bd3b523faee242d48,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
211,Rezoning approvals and district changes for development projects,"Historical newspaper items describing rezoning requests, district map changes, annexation-related actions, and PRD development provisions in multiple Southside Virginia jurisdictions (notably Brandermill and Dinwiddie), with planning commissions and city councils driving changes.","['rezoning', 'District changes', 'PRD', 'annexation', 'planning commission', 'city council', 'development', 'zoning amendments', 'district map', 'brandermill', 'dinwiddie']",58,5.638693251193248,openai:gpt-5-nano,4e61b03cee125ecd95ae407fb9c1543f662811d5a5adec76bcd2a7036c80c2fd,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
212,"Non-zoning newspaper miscellany (obits, ads, features)","A heterogeneous set of articles and notes not related to land-use regulation, including obituaries, religious content, social notes, and advertisements.","['obituary', 'religion', 'advertisement', 'news brief', 'miscellaneous', 'feature', 'religious content']",30,3.121197476460636,openai:gpt-5-nano,566e2938c938409fd8ab44e2318bcc007d90d96ceda7982950ab9edb55a21bf4,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
213,"Public notices, probate filings, and classifieds","A miscellaneous mix of public notices, legal filings, probate announcements, and classified advertisements from local newspapers, with occasional features unrelated to zoning or land use.","['public notice', 'legal notice', 'probate', 'classified', 'advertisement', 'announcement', 'puzzle', 'obituary', 'death notice']",39,6.122085764477069,openai:gpt-5-nano,07042ffcc1e2bc25948c90f9f48b091aa79f44965796b79919e90d73654910ce,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
214,Weather forecasts and obituary notices in newspaper clippings,"Cluster consists of non-zoning newspaper text, primarily weather summaries and obituary notices, with no land-use or regulatory content.","['weather forecast', 'obituary', 'news brief', 'AP wire', 'regional weather']",172,17.52907612070898,openai:gpt-5-nano,c5d97984a75707caa59b34c522faf59875733c03aeec636618503bef7b2f66ad,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
215,"Rezoning map changes, variances, and related hearings","Excerpts describe zoning amendments, map changes, and variance requests, with planning commission input and council action, including public hearing notices and petitions shaping outcomes.","['rezoning', 'variance', 'public hearing', 'zoning ordinance', 'planning commission', 'city council', 'zoning board', 'petition', 'group housing', 'single-family zones']",79,14.277496159754214,openai:gpt-5-nano,6b5b5f968c8281a846f9ecc0fe2129fdee4e6119cf478f6a9b19999941e99145,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
216,Public hearing to rezone Walton/Lloyd block for commercial use,"A mixed content cluster featuring obituary notices alongside a city council action to rezone a block from single dwelling to local commercial to accommodate a supermarket, including notice and hearing requirements.","['obituaries', 'city council', 'rezoning', 'Walton avenue', 'Lloyd street', 'local commercial district', 'supermarket', 'A&P', 'public hearing', 'ordinance']",34,3.4185317133846564,openai:gpt-5-nano,3fc39535e934549631a93eae5b65a3dd2d961320f0c189dd94fc3155c3a5cb6b,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
217,Public notices and civic announcements in local paper,"Non-zoning content including obituaries, police briefs, community events, and miscellaneous notices from Cumberland newspapers; no zoning or land-use regulation language detected.","['obituaries', 'police briefs', 'public notices', 'community events', 'local news', 'Cumberland']",288,32.19418412255099,openai:gpt-5-nano,cfc4df4ec7cfc5fd9f1c40faa3d62a3e13c9ed9fb8917a1189252d0eb66f2e9c,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
218,Amendment to commercial loading zones in traffic code,"Amendment to Schedule V, Commercial Loading Zones in the city’s traffic code to add a new loading space and update the ordinance provisions; specifies the location, sequence of adoption, and effectiveness after passage, mayoral approval, and publication.","['loading zones', 'traffic code', 'Ordinance 35-82', 'Schedule V', 'commercial loading', 'amendment', 'Common Council', 'Anderson']",76,9.911973157561386,openai:gpt-5-nano,5825f6ad637109013609c547fd5c6c6dc856e8a930e1cb7e93c6b2ff3807ff26,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
219,Rezoning requests and amendments to district maps and uses,"Procedural zoning cluster showing petitions to rezone parcels, changes to the zoning map, and amendments to use regulations, with planning commission input and council action.","['rezoning', 'district map', 'R-1', 'R-3', 'planning commission', 'city council', 'amendment', 'public hearing', 'amend text', 'amend map rezone']",76,7.315563194974955,openai:gpt-5-nano,8d7753f45844d88b3e29fde4606c642647a363167138331a41ba423c87e00abb,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
22,"Ordinance-driven rezoning actions, annexation, and street vacation","A set of city ordinances authorizing parcel rezoning, extending city limits via annexation, and vacation of street segments, often following public hearings and emergency declarations.","['rezoning', 'annexation', 'street vacation', 'emergency declaration', 'public hearing', 'zoning map', 'district changes', 'General Residential', 'Multiple Dwelling', 'R-1', 'R-4', 'C-1', 'C-3', 'C-5']",34,2.1803655065264973,openai:gpt-5-nano,ba0a752a0ed4b68b641e1835fa832f272f2bdff43e5a1fc31e8362b45ebbe94e,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
220,General newspaper classifieds and notices,"Cluster of newspaper text excerpts that are not zoning-related, including vehicle ads, personal/advice columns, and public notices.","['classifieds', 'advertisements', 'automobile listings', 'Dear Abby', 'personal ads', 'public notices', 'letters to the editor', 'advertising supplements']",66,8.622122322122323,openai:gpt-5-nano,750e4a5ee536683a2d5e784b892efce80bfb0416debc1e3b2cb5d1194f9950e3,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
221,"Public hearings, amendments, and variance actions in local zoning processes","A mixed cluster including zoning-related procedural notices (public hearings, map/text amendments), district changes, and variance decisions, plus an unrelated non-zoning item in the bundle.","['variance', 'rezoning', 'public hearing', 'zoning map', 'zoning amendment', 'districts', 'city council', 'board of adjustment', 'notice', 'petition']",107,13.965055077299306,openai:gpt-5-nano,bc52328bd38b0df2f0fd7faac0a50e8a09ffeba0e74d1c23730a0e688d77ad66,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
222,Public hearings for rezoning parcels and district amendments,"A collection of newspaper excerpts describing map changes to zoning districts, district-wide development rules (including PRD overlays), and related development approvals, hearings, and referenda.","['rezoning', 'zoning district changes', 'PRD ordinance', 'mobile home district', 'public hearing', 'referendum', 'zoning map change', 'comprehensive plan']",197,23.657979792825007,openai:gpt-5-nano,4c22b85cf3ca45abf4b57fdc8b99ccfd290f4e5bf85e84a43d7652e4af2bac5f,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
223,Draft growth-cap ordinance limiting population by 1990,"A township plans to draft a growth-control ordinance that sets a fair-share population limit by 1990, with planning commission involvement and debate over tying zoning to market forces.","['growth cap', 'population limit', 'planning commission', 'fair share', '1990', 'township', 'ordinance', 'growth management']",89,9.246264942076953,openai:gpt-5-nano,d50929888847c46a88208e35e0984d181ea2acd84d9790bea9a2d1387a167228,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
224,Map amendment adding parcel to C-1 district,"Zoning map amendment to add a parcel to the C-1 Commercial and Light Manufacturing District in the Town of Springdale, including creating a new subdivision within the district.","['C-1', 'Commercial and Light Manufacturing District', 'Springdale', 'rezoning', 'map amendment', 'district boundaries', 'new subdivision', 'Section 10.03']",54,2.6579650537000825,openai:gpt-5-nano,cb6e3857b4167d6b36e514f7f3567a41040926f3d1904c9bddac5845b2537955,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
225,"Rezoning, variances, and plats for lake-area parcels","A mixed collection of zoning actions and land-dividing decisions: district map changes, lot reductions on plats, variances/deviations, and permits affecting lake-area parcels.","['rezoning', 'deviation', 'variance', 'zoning change', 'preliminary plat', 'landfill permit', 'conditional use permit', 'lake area', 'green space', 'agriculture', 'sewer conformity', 'road width', 'lot size']",48,5.465133477633481,openai:gpt-5-nano,0379fcd953f2fa7adb4a4095d2b28a7a0f156f3e12fb305406b0a80999e10b4b,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
226,Rezoning petitions with planning commission recommendations and board action,"Procedural and substantive changes to zoning districts driven by rezoning petitions, with planning commission review and eventual board approval to finalize a district map change.","['rezoning', 'planning commission', 'village board', 'rezoning petition', 'zoning map', 'district change', 'Residential 1', 'Residential 2', 'Gifford Addition', 'industrial to agricultural']",104,16.311345027521483,openai:gpt-5-nano,450c2c786a7df5c472586e83ff9ba4a16f1946d305f6c528c98738b9aa0a437a,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
227,Rezoning and ordinance amendments affecting setbacks and apartment lot area,"Cluster centers on rezoning proposals and textual changes to the zoning code, including adjusting setbacks in the D-8 district, reducing minimum lot area per apartment in the C district, and reflecting planning commission recommendations in the ordinance with related amendment actions.","['rezoning', 'setbacks', 'lot_area', 'dwelling_units', 'C district', 'D-8 zone', ""Dame's Lake Side Addition"", 'planning commission', 'amendments', 'ordinance', 'multifamily']",33,5.448593073593074,openai:gpt-5-nano,a7c13bb20770e47c11ca703ada8409b485883ee2fe7091d1bd7d85d636b4f20f,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
228,Rezoning to R-3 district for nursing home use,"Public action changing a parcel from M-2 and B-1 to R-3 to permit a nursing home, following planning commission input and public hearings; enacted by ordinance and reflected on the zoning map.","['rezoning', 'R-3', 'nursing home', 'Logan', 'M-2', 'B-1', 'planning commission', 'city council', 'public hearings', 'zoning map']",607,74.98172777514925,openai:gpt-5-nano,b1941cce17144507a8ca3ccade4d405e8bdda694eb536e35c9d289d60dd6f668,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
